,SHIPMENT_NUMBER,Record Timestamp,Delay (minutes)
900,SEZHUK-231212-272588,2023-12-13 18:01:00,586.1069999833333
901,SEZHUK-231212-272593,2023-12-13 22:46:00,576.5089999833333
902,SEZHUK-231212-272599,2023-12-13 23:06:00,384.8370000000001
903,SEZHUK-231212-272601,2023-12-14 01:10:00,413.983
904,SEZHUK-231212-272602,2023-12-14 05:25:00,428.77900000000005
905,SEZHUK-231212-272603,2023-12-14 02:30:00,255.445
906,SEZHUK-231212-272604,2023-12-14 08:20:00,491.64
907,SEZHUK-231212-272605,2023-12-14 05:17:00,331.86800000000005
908,SEZHUK-231212-272606,2023-12-14 01:39:00,711.235
909,SEZHUK-231212-272607,2023-12-16 22:27:00,4191.878
910,SEZHUK-231212-272609,2023-12-13 19:41:00,41.199
911,SEZHUK-231212-272610,2023-12-15 12:54:00,3564.159
912,SEZHUK-231212-272613,2023-12-14 04:20:00,247.58499998333332
913,SEZHUK-231212-272618,2023-12-15 09:03:00,3.353
914,SEZHUK-231212-272631,2023-12-20 15:18:00,7209.531
915,SEZHUK-231212-272657,2023-12-13 18:28:00,101.791
916,SEZHUK-231212-272706,2023-12-22 02:58:00,127.365
917,SEZHUK-231212-272711,2023-12-22 01:37:00,67.508
918,SEZHUK-231212-272714,2023-12-20 02:42:00,22.865
919,SEZHUK-231212-272720,2023-12-20 08:07:00,195.518
920,SEZHUK-231212-272724,2023-12-21 12:19:00,213.534
921,SEZHUK-231212-272729,2023-12-28 05:30:00,30.088
922,SEZHUK-231212-272731,2023-12-19 11:58:00,29.919
923,SEZHUK-231212-272734,2023-12-21 01:50:00,4.09
924,SEZHUK-231212-272736,2023-12-21 06:23:00,175.382
925,SEZHUK-231212-272737,2023-12-22 05:16:00,151.531
926,SEZHUK-231212-272740,2023-12-19 02:03:00,4.638
927,SEZHUK-231212-272743,2023-12-21 00:27:00,93.361
928,SEZHUK-231213-272854,2023-12-19 00:31:00,25.85099998333333
929,SEZHUK-231213-272855,2023-12-19 06:59:00,2.205
930,SEZHUK-231213-272858,2023-12-19 10:02:00,2.28
931,SEZHUK-231213-272907,2023-12-17 11:42:00,3414.6109999833334
932,SEZHUK-231213-272911,2023-12-14 14:18:00,30.994000000000003
933,SEZHUK-231213-272922,2023-12-15 12:56:00,159.19799999999998
934,SEZHUK-231213-272931,2023-12-15 10:00:00,1754.5869999833333
935,SEZHUK-231213-272933,2023-12-14 16:38:00,38.042
936,SEZHUK-231213-272938,2023-12-14 23:54:00,815.711
937,SEZHUK-231213-272942,2023-12-14 12:39:00,114.291
938,SEZHUK-231213-272944,2023-12-16 04:45:00,2706.395
939,SEZHUK-231213-272945,2023-12-14 23:12:00,999.467
940,SEZHUK-231213-272946,2023-12-14 20:33:00,920.743
941,SEZHUK-231213-272948,2023-12-16 10:09:00,2913.397999983333
942,SEZHUK-231213-272953,2023-12-15 16:49:00,1273.0569999833335
943,SEZHUK-231213-272967,2023-12-14 23:54:00,73.63499998333333
944,SEZHUK-231213-272970,2023-12-15 08:04:00,422.15400000000005
945,SEZHUK-231213-272971,2023-12-15 01:26:00,156.57599998333333
946,SEZHUK-231213-272973,2023-12-15 12:26:00,566.091
947,SEZHUK-231213-272974,2023-12-15 10:59:00,550.4439999833334
948,SEZHUK-231213-272975,2023-12-16 10:41:00,1828.69
949,SEZHUK-231213-272977,2023-12-15 08:55:00,356.2849999833333
950,SEZHUK-231213-272996,2023-12-19 06:37:00,67.21
951,SEZHUK-231213-273019,2023-12-15 04:22:00,3.393
952,SEZHUK-231213-273020,2023-12-15 03:01:00,4.555000000000001
953,SEZHUK-231213-273038,2023-12-18 16:34:00,4264.754
954,SEZHUK-231213-273105,2023-12-15 07:28:00,3.553
955,SEZHUK-231213-273217,2023-12-15 09:46:00,1097.51
956,SEZHUK-231213-273243,2023-12-14 18:55:00,207.44
957,SEZHUK-231214-273295,2023-12-15 14:44:00,44.702
958,SEZHUK-231214-273300,2023-12-19 15:17:00,130.419
959,SEZHUK-231214-273467,2023-12-15 14:49:00,412.439
960,SEZHUK-231214-273468,2023-12-15 15:03:00,623.912
961,SEZHUK-231214-273523,2023-12-17 11:13:00,0.605
962,SEZHUK-231214-273558,2023-12-19 12:05:00,47.213
963,SEZHUK-231214-273574,2023-12-19 20:55:00,4615.886999983334
964,SEZHUK-231214-273586,2023-12-20 15:15:00,2966.074
965,SEZHUK-231214-273611,2023-12-17 16:04:00,265.96999998333337
966,SEZHUK-231214-273721,2023-12-22 02:19:00,2960.9339999833333
967,SEZHUK-231214-273813,2023-12-15 16:06:00,7.261
968,SEZHUK-231214-273987,2023-12-15 23:28:00,150.4989999833333
969,SEZHUK-231214-273990,2023-12-16 08:59:00,541.039
970,SEZHUK-231214-273991,2023-12-15 17:44:00,11.276999983333331
971,SEZHUK-231214-273999,2023-12-16 11:21:00,513.249
972,SEZHUK-231214-274002,2023-12-15 19:19:00,362.821
973,SEZHUK-231214-274003,2023-12-16 13:17:00,823.772
974,SEZHUK-231214-274005,2023-12-16 13:21:00,733.3979999999999
975,SEZHUK-231214-274009,2023-12-15 18:34:00,61.619
976,SEZHUK-231214-274022,2023-12-20 01:28:00,13.149
977,SEZHUK-231214-274052,2023-12-18 14:01:00,178.768
978,SEZHUK-231215-274090,2023-12-19 06:52:00,1.286
979,SEZHUK-231215-274115,2023-12-20 05:58:00,1.162
980,SEZHUK-231215-274117,2023-12-20 06:58:00,1.204
981,SEZHUK-231215-274326,2023-12-19 22:08:00,300.95300000000003
982,SEZHUK-231215-274339,2023-12-20 00:48:00,16.788
983,SEZHUK-231215-274344,2023-12-20 00:43:00,8.255
984,SEZHUK-231215-274347,2023-12-18 21:35:00,779.918
985,SEZHUK-231215-274364,2023-12-19 08:43:00,1487.45
986,SEZHUK-231215-274368,2023-12-19 14:09:00,1399.867
987,SEZHUK-231215-274369,2023-12-20 09:33:00,225.638
988,SEZHUK-231215-274370,2023-12-20 09:01:00,4.821
989,SEZHUK-231215-274404,2023-12-22 05:53:00,18.507
990,SEZHUK-231215-274415,2023-12-21 12:43:00,38.187
991,SEZHUK-231215-274417,2023-12-20 12:37:00,40.266
992,SEZHUK-231215-274434,2023-12-19 03:04:00,34.076
993,SEZHUK-231215-274447,2023-12-18 21:56:00,146.082
994,SEZHUK-231215-274451,2023-12-23 03:16:00,587.01
995,SEZHUK-231215-274457,2023-12-22 08:25:00,20.587
996,SEZHUK-231215-274476,2023-12-19 11:17:00,18.207
997,SEZHUK-231215-274538,2023-12-17 11:00:00,318.405
998,SEZHUK-231215-274548,2023-12-19 09:32:00,131.304
999,SEZHUK-231215-274562,2023-12-17 04:16:00,194.898
1000,SEZHUK-231215-274563,2023-12-20 15:50:00,7163.206
1001,SEZHUK-231215-274565,2023-12-16 22:41:00,483.077
1002,SEZHUK-231215-274568,2023-12-16 22:01:00,733.191
1003,SEZHUK-231215-274570,2023-12-18 08:45:00,1927.464
1004,SEZHUK-231215-274573,2023-12-17 18:03:00,521.972
1005,SEZHUK-231215-274574,2023-12-18 00:49:00,59.945
1006,SEZHUK-231215-274580,2023-12-18 12:31:00,143.194
1007,SEZHUK-231215-274585,2023-12-18 14:31:00,211.185
1008,SEZHUK-231215-274586,2023-12-18 19:50:00,459.747
1009,SEZHUK-231215-274587,2023-12-19 00:41:00,812.186
1010,SEZHUK-231215-274594,2023-12-19 22:58:00,1048.1699999999998
1011,SEZHUK-231215-274595,2023-12-19 01:01:00,85.30300000000001
1012,SEZHUK-231215-274596,2023-12-19 09:22:00,387.158
1013,SEZHUK-231215-274597,2023-12-19 01:58:00,132.53899998333333
1014,SEZHUK-231215-274600,2023-12-16 20:18:00,396.4620000000001
1015,SEZHUK-231215-274601,2023-12-16 19:03:00,127.372
1016,SEZHUK-231215-274604,2023-12-16 14:53:00,40.17199998333333
1017,SEZHUK-231215-274608,2023-12-16 22:17:00,278.642
1018,SEZHUK-231215-274610,2023-12-17 18:59:00,491.596
1019,SEZHUK-231215-274611,2023-12-17 12:22:00,87.04999998333332
1020,SEZHUK-231215-274612,2023-12-17 22:40:00,178.26599998333333
1021,SEZHUK-231215-274614,2023-12-18 01:21:00,255.061
1022,SEZHUK-231215-274617,2023-12-18 04:17:00,300.47900000000004
1023,SEZHUK-231215-274618,2023-12-18 03:33:00,203.02
1024,SEZHUK-231215-274622,2023-12-18 08:27:00,721.8639999833334
1025,SEZHUK-231215-274624,2023-12-17 11:59:00,606.591
1026,SEZHUK-231215-274625,2023-12-17 10:51:00,357.158
1027,SEZHUK-231215-274628,2023-12-16 09:05:00,965.223
1028,SEZHUK-231215-274629,2023-12-19 21:20:00,2131.3160000000003
1029,SEZHUK-231215-274632,2023-12-18 04:27:00,1768.561
1030,SEZHUK-231215-274639,2023-12-16 12:44:00,1184.3659999833333
1031,SEZHUK-231215-274647,2023-12-19 05:04:00,131.994
1032,SEZHUK-231215-274654,2023-12-19 03:08:00,159.31
1033,SEZHUK-231215-274660,2023-12-19 19:50:00,1807.448
1034,SEZHUK-231215-274661,2023-12-17 10:46:00,13.597
1035,SEZHUK-231215-274664,2023-12-18 16:15:00,466.284
1036,SEZHUK-231215-274666,2023-12-17 11:19:00,394.55899998333336
1037,SEZHUK-231216-274748,2023-12-21 06:46:00,4429.419
1038,SEZHUK-231216-274752,2023-12-18 07:22:00,76.29400000000001
1039,SEZHUK-231216-274798,2023-12-21 04:43:00,405.339
1040,SEZHUK-231216-274813,2023-12-21 13:01:00,2344.156
1041,SEZHUK-231216-274819,2023-12-20 09:03:00,2696.2089999833333
1042,SEZHUK-231216-274828,2023-12-18 17:04:00,123.861
1043,SEZHUK-231217-274937,2023-12-19 11:00:00,328.853
1044,SEZHUK-231217-274950,2023-12-19 15:32:00,676.1080000000001
1045,SEZHUK-231217-274951,2023-12-19 16:07:00,711.1349999833333
1046,SEZHUK-231217-274952,2023-12-19 15:41:00,670.7039999833333
1047,SEZHUK-231217-274955,2023-12-20 11:25:00,204.093
1048,SEZHUK-231217-274958,2023-12-19 15:10:00,593.443
1049,SEZHUK-231217-274961,2023-12-20 22:06:00,791.7990000000001
1050,SEZHUK-231217-274963,2023-12-19 13:26:00,216.606
1051,SEZHUK-231217-274987,2023-12-21 13:42:00,558.494
1052,SEZHUK-231217-274995,2023-12-22 08:41:00,83.494
1053,SEZHUK-231217-275007,2023-12-21 04:03:00,29.226
1054,SEZHUK-231217-275016,2023-12-24 07:52:00,2914.179
1055,SEZHUK-231217-275034,2023-12-28 02:19:00,8272.416000000001
1056,SEZHUK-231217-275038,2023-12-23 18:41:00,583.25
1057,SEZHUK-231217-275041,2023-12-23 15:41:00,514.747
1058,SEZHUK-231217-275049,2023-12-23 07:50:00,136.74799998333336
1059,SEZHUK-231217-275059,2023-12-23 04:56:00,83.753
1060,SEZHUK-231218-275118,2023-12-21 08:30:00,25.692
1061,SEZHUK-231218-275130,2023-12-20 13:24:00,1467.5069999833331
1062,SEZHUK-231218-275145,2023-12-22 07:40:00,294.83700000000005
1063,SEZHUK-231218-275146,2023-12-22 13:51:00,697.3979999999999
1064,SEZHUK-231218-275152,2023-12-29 05:04:00,2885.213999983333
1065,SEZHUK-231218-275159,2023-12-21 01:15:00,1.416
1066,SEZHUK-231218-275173,2023-12-19 15:42:00,43.325
1067,SEZHUK-231218-275179,2023-12-22 07:00:00,1024.383
1068,SEZHUK-231218-275180,2023-12-20 11:32:00,1553.854
1069,SEZHUK-231218-275189,2023-12-22 08:12:00,1096.624
1070,SEZHUK-231218-275196,2023-12-20 06:56:00,31.826
1071,SEZHUK-231218-275225,2023-12-20 05:42:00,33.165
1072,SEZHUK-231218-275252,2023-12-20 10:24:00,1587.331
1073,SEZHUK-231218-275254,2023-12-19 12:19:00,46.279
1074,SEZHUK-231218-275255,2023-12-20 07:23:00,1497.029
1075,SEZHUK-231218-275258,2023-12-19 14:07:00,87.40299998333333
1076,SEZHUK-231218-275260,2023-12-19 21:53:00,989.439
1077,SEZHUK-231218-275263,2023-12-20 07:19:00,1193.929
1078,SEZHUK-231218-275265,2023-12-19 13:14:00,14.069
1079,SEZHUK-231218-275266,2023-12-19 21:51:00,120.728
1080,SEZHUK-231218-275268,2023-12-21 03:43:00,1433.019
1081,SEZHUK-231218-275270,2023-12-21 02:23:00,1417.215
1082,SEZHUK-231218-275275,2023-12-20 21:52:00,2203.089
1083,SEZHUK-231218-275276,2023-12-20 04:31:00,1301.7849999833334
1084,SEZHUK-231218-275280,2023-12-20 01:08:00,1148.389
1085,SEZHUK-231218-275281,2023-12-21 08:38:00,1841.935
1086,SEZHUK-231218-275284,2023-12-19 22:15:00,307.733
1087,SEZHUK-231218-275285,2023-12-23 17:55:00,5512.460999999999
1088,SEZHUK-231218-275301,2023-12-20 04:34:00,3.319999983333333
1089,SEZHUK-231218-275314,2023-12-20 02:18:00,0.801
1090,SEZHUK-231219-275380,2023-12-21 13:18:00,321.20300000000003
1091,SEZHUK-231219-275393,2023-12-21 09:48:00,117.779
1092,SEZHUK-231219-275409,2023-12-21 16:41:00,42.431
1093,SEZHUK-231219-275419,2023-12-21 04:13:00,4.83
1094,SEZHUK-231219-275425,2023-12-21 10:19:00,1276.32
1095,SEZHUK-231219-275427,2023-12-20 15:32:00,35.273
1096,SEZHUK-231219-275472,2023-12-22 10:51:00,171.929
1097,SEZHUK-231219-275490,2023-12-22 07:16:00,2839.404
1098,SEZHUK-231219-275504,2023-12-30 15:49:00,921.489
1099,SEZHUK-231219-275605,2023-12-21 19:49:00,1019.314
1100,SEZHUK-231219-275606,2023-12-21 04:34:00,1004.336
1101,SEZHUK-231219-275608,2023-12-23 17:56:00,5062.194999983333
1102,SEZHUK-231219-275612,2023-12-21 19:54:00,1587.3529999833331
1103,SEZHUK-231219-275613,2023-12-21 08:52:00,1126.12
1104,SEZHUK-231219-275614,2023-12-20 22:13:00,614.9199999833332
1105,SEZHUK-231219-275616,2023-12-20 23:07:00,319.652
1106,SEZHUK-231219-275620,2023-12-21 06:24:00,1240.109
1107,SEZHUK-231219-275623,2023-12-21 23:15:00,1504.944
1108,SEZHUK-231219-275625,2023-12-21 06:09:00,558.4069999999999
1109,SEZHUK-231219-275627,2023-12-21 09:35:00,507.902
1110,SEZHUK-231219-275629,2023-12-21 23:15:00,1354.944
1111,SEZHUK-231219-275671,2023-12-21 13:18:00,220.182
1112,SEZHUK-231220-275755,2023-12-22 05:17:00,65.083
1113,SEZHUK-231220-275757,2023-12-22 04:41:00,4.626
1114,SEZHUK-231220-275766,2023-12-21 15:51:00,3.5290000000000004
1115,SEZHUK-231220-275815,2023-12-22 14:17:00,438.062
1116,SEZHUK-231220-275869,2023-12-29 15:45:00,0.66
1117,SEZHUK-231220-276082,2023-12-21 19:14:00,59.048
1118,SEZHUK-231220-276089,2023-12-21 19:37:00,754.2919999999999
1119,SEZHUK-231220-276100,2023-12-22 00:51:00,1041.152
1120,SEZHUK-231220-276105,2023-12-21 14:40:00,68.23799998333332
1121,SEZHUK-231220-276106,2023-12-22 09:53:00,765.115
1122,SEZHUK-231220-276107,2023-12-22 15:31:00,1176.822
1123,SEZHUK-231220-276113,2023-12-21 16:37:00,109.98499998333334
1124,SEZHUK-231220-276114,2023-12-22 23:00:00,1088.101
1125,SEZHUK-231220-276116,2023-12-22 19:41:00,952.676
1126,SEZHUK-231220-276120,2023-12-22 21:13:00,876.659
1127,SEZHUK-231220-276124,2023-12-22 15:06:00,681.2509999833333
1128,SEZHUK-231220-276126,2023-12-22 14:15:00,570.124
1129,SEZHUK-231220-276132,2023-12-21 20:16:00,799.5930000000001
1130,SEZHUK-231221-276179,2023-12-23 07:01:00,36.368
1131,SEZHUK-231221-276181,2023-12-27 22:00:00,1113.0539999833334
1132,SEZHUK-231221-276230,2023-12-26 23:17:00,348.0469999833333
1133,SEZHUK-231221-276233,2023-12-28 00:09:00,416.805
1134,SEZHUK-231221-276241,2023-12-27 23:42:00,173.204
1135,SEZHUK-231221-276271,2023-12-29 18:05:00,10109.841
1136,SEZHUK-231221-276275,2023-12-29 18:13:00,3055.015
1137,SEZHUK-231221-276276,2023-12-27 08:43:00,18.5
1138,SEZHUK-231221-276297,2023-12-23 11:47:00,38.502
1139,SEZHUK-231221-276302,2023-12-23 12:09:00,104.483
1140,SEZHUK-231221-276311,2023-12-28 07:48:00,8443.761999999999
1141,SEZHUK-231221-276326,2023-12-23 11:34:00,48.276
1142,SEZHUK-231221-276331,2023-12-22 12:08:00,38.087
1143,SEZHUK-231221-276332,2023-12-22 13:20:00,94.652
1144,SEZHUK-231221-276339,2023-12-23 11:44:00,1157.608
1145,SEZHUK-231221-276348,2023-12-22 21:40:00,637.02
1146,SEZHUK-231221-276349,2023-12-23 18:18:00,1452.4459999833334
1147,SEZHUK-231221-276352,2023-12-23 12:05:00,709.0129999833333
1148,SEZHUK-231221-276353,2023-12-23 17:39:00,1174.998
1149,SEZHUK-231221-276355,2023-12-23 08:51:00,840.6119999833334
1150,SEZHUK-231221-276356,2023-12-23 07:16:00,471.447
1151,SEZHUK-231221-276358,2023-12-23 18:49:00,1049.142
1152,SEZHUK-231222-276487,2023-12-29 06:20:00,1103.346
1153,SEZHUK-231222-276488,2023-12-28 10:45:00,20.483
1154,SEZHUK-231222-276492,2023-12-30 11:55:00,3291.111
1155,SEZHUK-231222-276497,2023-12-28 20:58:00,156.90200000000002
1156,SEZHUK-231222-276507,2023-12-28 06:58:00,224.89499998333332
1157,SEZHUK-231222-276513,2023-12-28 17:06:00,355.586
1158,SEZHUK-231222-276518,2023-12-28 23:22:00,394.459
1159,SEZHUK-231222-276525,2023-12-27 09:29:00,59.04299998333333
1160,SEZHUK-231222-276532,2023-12-28 07:32:00,1467.5289999833333
1161,SEZHUK-231222-276579,2023-12-24 19:57:00,1014.505
1162,SEZHUK-231222-276581,2023-12-24 19:20:00,844.1360000000001
1163,SEZHUK-231222-276584,2023-12-29 11:00:00,1439.017
1164,SEZHUK-231222-276599,2023-12-27 20:41:00,64.369
1165,SEZHUK-231222-276607,2023-12-28 02:49:00,227.935
1166,SEZHUK-231223-276621,2023-12-24 12:13:00,0.7189999833333334
1167,SEZHUK-231223-276632,2023-12-27 22:53:00,631.0609999833334
1168,SEZHUK-231223-276638,2023-12-27 12:09:00,0.405
1169,SEZHUK-231223-276649,2023-12-27 10:00:00,0.9739999833333334
1170,SEZHUK-231223-276650,2023-12-27 13:36:00,327.2769999833333
1171,SEZHUK-231223-276672,2023-12-28 09:21:00,18.644
1172,SEZHUK-231223-276673,2023-12-29 09:53:00,1609.0980000000002
1173,SEZHUK-231223-276701,2023-12-30 09:53:00,1316.328
1174,SEZHUK-231223-276712,2023-12-28 13:34:00,588.688
1175,SEZHUK-231223-276713,2023-12-28 12:46:00,17.548000000000002
1176,SEZHUK-231223-276721,2023-12-29 22:35:00,1.366
1177,SEZHUK-231223-276727,2023-12-30 13:02:00,11.857
1178,SEZHUK-231223-276731,2023-12-29 14:10:00,9061.1
1179,SEZHUK-231226-276770,2023-12-27 22:11:00,131.325
1180,SEZHUK-231226-276771,2023-12-28 19:29:00,82.91499999999999
1181,SEZHUK-231227-276819,2023-12-27 14:56:00,1.617
1182,SEZHUK-231227-276821,2023-12-28 15:25:00,29.897
1183,SEZHUK-231227-276822,2023-12-28 13:31:00,32.419000000000004
1184,SEZHUK-231227-276827,2023-12-28 08:05:00,150.95499999999998
1185,SEZHUK-231227-276835,2023-12-29 10:55:00,198.962
1186,SEZHUK-231227-276847,2023-12-29 08:05:00,25.906
1187,SEZHUK-231227-276860,2023-12-29 18:13:00,115.015
1188,SEZHUK-231227-276870,2023-12-29 11:45:00,41.679
1189,SEZHUK-231227-276885,2023-12-27 16:37:00,62.602
1190,SEZHUK-231227-276886,2023-12-28 01:05:00,41.10599998333333
1191,SEZHUK-231227-276894,2023-12-29 01:21:00,46.999
1192,SEZHUK-231227-276908,2023-12-30 10:53:00,27.489
1193,SEZHUK-231227-276909,2023-12-30 21:07:00,162.799
1194,SEZHUK-231227-276913,2023-12-29 10:39:00,75.93999998333334
1195,SEZHUK-231228-277041,2023-12-28 15:42:00,0.791
1196,SEZHUK-231228-277077,2023-12-30 11:08:00,22.044
1197,SEZHUK-231228-277303,2023-12-30 09:23:00,233.143
1198,SEZHUK-231228-277305,2023-12-30 10:18:00,288.728
1199,SEZHUK-231228-277309,2023-12-29 15:21:00,21.145
1200,SEZHUK-231228-277310,2023-12-29 18:05:00,65.15299999999999
1201,SEZHUK-231228-277315,2023-12-29 20:57:00,447.163
1202,SEZHUK-231228-277382,2023-12-29 16:06:00,29.377
